Contig,CTR_SRR23389308,CTR_SRR23389309,CTR_SRR23389310,CTR_SRR23389311,CTR_SRR23389312,CTR_SRR23389313,CTR_SRR23389314,CTR_SRR23389315,CTR_SRR23389316,CTR_SRR23389317,CTR_SRR23389319,CTR_SRR23389320,CTR_SRR23389321,CTR_SRR23389322,CTR_SRR23389323,CTR_SRR23389324,CTR_SRR23389325,CTR_SRR23389326,CTR_SRR23389327,CTR_SRR23389328,CTR_SRR23389331,CTR_SRR23389332,CTR_SRR23389333,CTR_SRR23389334,CTR_SRR23389335,CTR_SRR23389336,CTR_SRR23389337,CTR_SRR23389339,CTR_SRR23389340,CTR_SRR23389341,CTR_SRR23389330,CTR_SRR23389342,CTR_SRR23389343,CTR_SRR23389344,CTR_SRR23389345,CTR_SRR23389346,CTR_SRR23389347,CTR_SRR23389348,CTR_SRR23389350,CTR_SRR23389262,CTR_SRR23389263,CTR_SRR23389264,CTR_SRR23389265,CTR_SRR23389266,CTR_SRR23389267,CTR_SRR23389268,CTR_SRR23389269,CTR_SRR23389270,CTR_SRR23389272,CTR_SRR23389273,CTR_SRR23389274,CTR_SRR23389275,CTR_SRR23389276,CTR_SRR23389277,CTR_SRR23389278,CTR_SRR23389279,CTR_SRR23389280,CTR_SRR23389281,CTR_SRR23389283,CTR_SRR23389284,CTR_SRR23389285,CTR_SRR23389291,CTR_SRR23389292,CTR_SRR23389293,CTR_SRR23389294,CTR_SRR23389295,CTR_SRR23389297,CTR_SRR23389298,CTR_SRR23389299,CTR_SRR23389300,CTR_SRR23389301,CTR_SRR23389302,CTR_SRR23389303,CTR_SRR23389304,CTR_SRR23389305,CTR_SRR23389306,CTR_A_461K_BV0D0,CTR_A_464S_WV0D0,CTR_A_466Y_YV0D0,CTR_A_564P_MV0D0,CTR_A_565K_UV0D0,CTR_A_661R_BV0D0,CTR_A_662W_TV0D0,CTR_A_665S_JV0D0,CTR_A_666J_PV0D0,CTR_A_465N_LV0D0
Aneurinibacillus_aneurinilyticus_ATCC_12856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arcanobacterium_haemolyticum_DSM_20595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arcobacter_butzleri_RM4018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arthrobacter_castelli_DSM_16402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16054733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18193921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24744616,0,0.3044524,0,0.27852306,0,0.24185899,0,0
Atopobium_minutum_10063974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Atopobium_parvulum_DSM_20469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15762363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17557912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24631226,0,0.3031398,0,0,0,0,0,0
Atopobium_rimae_ATCC_49626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33834413,0,0,0,0,0,0,0
Bacillus_altitudinis_41KF2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillus_atrophaeus_ATCC_49822_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillus_cereus_AH187_F4810_72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillus_cereus_G9842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillus_clausii_KSM_K16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillus_endophyticus_2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillus_firmus_DS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillus_flexus_27Col1_1E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillus_fordii_DSM_16014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillus_halodurans_C_125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillus_infantis_NRRL_B_14911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillus_mojavensis_RO_H_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillus_mycoides_DSM_2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillus_nealsonii_AAU1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7089215,0.4676717,0,0,0,0.3246696,0,0.3027759,0,0
Bacillus_pseudofirmus_OF4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillus_pumilus_ATCC_7061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillus_sonorensis_L12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillus_thermoamylovorans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacillus_timonensis_JC401,5.023697,5.9136863,54.77298,10.969702,16.478714,9.730969,27.87405,61.678646,34.358723,25.460186,12.565225,10.72719,36.476803,24.469864,12.769492,25.006002,20.214804,7.422322,37.877304,24.51016,28.250103,29.863445,34.964928,21.965876,68.37479,14.980746,49.560158,43.17017,0,45.070564,9.571855,67.23379,7.4359097,15.8975935,30.460192,32.65898,26.305384,32.868763,23.900002,32.52454,34.988052,6.119021,28.584785,11.907549,16.399473,9.737994,11.674423,36.846573,14.704501,11.363502,11.69208,16.200058,46.678036,13.474529,15.344485,46.898838,48.590694,25.760454,23.677296,19.25156,47.816753,11.766797,10.14134,15.76582,3.8449636,16.580101,12.907298,27.094149,6.5030117,22.669357,8.306905,10.970218,27.07488,9.398285,8.474152,20.26294,38.139385,45.176308,85.133026,22.213783,25.370623,78.04767,29.457926,43.114384,23.693237,28.172539
Bacillus_vallismortis_DV1_F_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides_caCCAe_ATCC_43185,0.29010355,1.9155651,29.204405,3.167616,1.752784,0.4231406,0.99006695,55.279343,15.706315,3.8838637,6.0480995,7.7742667,42.136562,0,2.7871325,0.47362226,8.419468,0.366477,6.295095,11.624696,8.82598,5.214626,48.500847,1.6344808,12.005311,4.166808,1.3066192,18.527477,12.838705,2.993704,0.27037272,21.309315,1.858541,3.2796006,8.95705,4.0484586,1.5730101,33.51385,1.5453528,0.77413017,12.778285,1.9387196,8.277553,0,1.6186188,0,1.0900673,1.580863,3.8052948,0.59731007,0,3.289297,3.300879,5.633087,7.9531336,51.561897,5.9450583,0.36757776,14.546307,3.567086,17.681303,7.8004036,2.969768,8.242521,0,6.2639728,1.5838428,8.302776,0.33604795,7.886334,0,0,9.635117,4.2822723,0.45094493,16.835218,1.9610205,0.508216,0.5042016,10.629357,2.7695174,15.149899,70.99209,3.5402606,10.079277,1.7668216
Bacteroides_cellulosilyticus_DSM_14838,0.40383792,0,0,0,0,0,0,0,0.329277,0.3901562,0,15.370443,0,1.5675327,0.41448632,0.6624744,1.1729778,0,7.6330595,1.3692455,1.0773069,0.29779157,1.3594289,0.29317477,0.6790534,0.4812084,0.5530066,1.3033601,0,0,0,0,0,0,2.672132,0,0,3.9023914,0,0,0.33855107,0,8.936529,0,0,0,0,0,0,0.5706512,0,0,0.30514443,0,0,0,5.454792,0,0,0,1.9585373,3.5712564,0.46444654,0.8381185,0,0.33704126,0,0.40979704,0,0.38497305,0,0,0,0.38262618,4.311511,0.38224596,0,0,0.427839,0.95353144,0.63272053,0,0,0.21726148,0.37502784,0.29833785
Bacteroides_clarus_YIT_12056,0,0,0,0,0.7222881,0,24.334929,5.336563,1.1788565,0,0,1.3371875,0.82327497,0,0.42214096,0,9.2441225,0,0.88830847,0,0,0,9.455651,1.9292598,1.9869875,0,1.416761,0,0,0,0,1.5793165,0,0.5880398,0.35745764,0,0,0,0,3.775643,1.057639,0,1.6123084,0,0,0,0,0,0,0.25849012,0,0,0.43298584,0,0.46887553,0,0.5148137,0.32142136,0,0,4.058733,0,0.8530617,0,0,0,0,0,0,1.0431217,0.49713755,0,1.7918406,0,0,1.1518952,0,0,0,0.6740574,3.7088435,3.1032865,0.4193335,0,0.8156305,0
Bacteroides_coprocola_M16_DSM_17136,1.3117408,0,85.410576,2.3315823,7.120913,0,1.4717302,7.7655077,11.246479,19.250807,3.325821,2.0903888,19.93958,82.977036,13.826188,0.7808688,3.5309274,1.2094076,0,5.964248,7.191027,6.2645655,12.528184,91.009895,180.70808,5.8748755,5.3307204,0,0,72.483116,0.9012688,0,3.8064258,5.347785,2.055525,18.840277,2.1037276,3.516128,9.317584,8.737316,2.8621264,0,26.676352,3.8946133,0,0,0,4.6535125,11.885573,1.6535722,0,1.9189816,1.0854026,0,8.117998,148.71191,6.568923,0.8271858,7.0869102,1.211189,6.1702614,94.09754,2.9626207,133.81752,0,9.432201,74.92564,0.95818275,0,0,0,1.5710565,5.517261,1.8927519,1.3792073,9.651111,0.8346358,0,0,39.397984,14.423209,2.6271005,10.395598,0.5249423,3.6784027,0
Bacteroides_coprophilus_DSM_18228,7.2282643,4.0805645,0,0,0,0,0,0,0,40.959328,0,2.24545,0,36.716125,8.588543,0.81284356,0,0,0,0,0,1.7743723,10.320081,0,9.910115,8.843463,0,0,0,6.5744267,1.0921892,0,0,10.983108,5.836873,0,1.2558191,0,0,2.5640197,6.439733,0,0,0,0,0,0,0.6912992,0,0,0,4.3833094,0,0,2.271444,0,60.63257,0,4.7452006,2.8637452,0,4.551041,0,0,0,0,0,0,0,0,0,6.41069,0,0,1.6639365,15.541941,0,0,0,8.661986,2.5230498,4.0975785,7.8495255,0,0,0
Bacteroides_dorei_DSM_17855,0.64273816,0.502679,14.746652,2.6606479,2.3536482,0.33887196,2.9017346,39.196964,11.750229,3.2002587,5.625956,1.7096134,22.704144,1.8307247,4.216426,3.0092568,12.475494,1.3965174,0.5927203,35.296383,31.105251,2.3046176,11.128514,2.1698687,3.7029247,8.258384,2.5724576,35.14027,0,3.0505009,0.8515073,11.97563,1.1187828,4.2295294,5.0848465,3.1355512,0.7952037,21.64506,4.8717127,2.76434,1.8855181,0,6.7972956,11.017657,3.881901,0.40535158,2.5596042,11.393643,6.960572,3.3801,8.7302885,0.69072163,4.8020062,2.670218,6.0754614,13.178,5.8592954,2.3057373,8.430645,0.9029435,16.595201,12.30156,2.4285183,2.0448859,1.5773562,3.1231544,1.8556144,1.6792159,0,26.418503,0.6432076,0.7203599,15.4129505,1.2227399,1.2681754,3.813758,0.46598852,0,0.53728765,3.6697862,54.758606,2.167425,18.532095,1.7465414,6.709238,0.2789758
Bacteroides_eggerthii_1_2_48FAA,1.1276828,0.48376793,0,0,0,0,1.1333951,5.5351725,0,1.6020874,1.3787881,1.9505901,5.187515,2.2031193,1.0938977,2.9924324,3.4858897,1.03266,0,4.372628,0,0.8402613,7.307864,15.877393,3.0650768,0,5.6025996,0,0,4.071646,0,0,0,1.5037673,1.1368055,0.7779035,0,3.5386052,0,11.4494,1.3078734,0,7.9311175,2.4682288,0,0,0,2.4655154,0,1.7631086,11.049698,0.7271871,1.5865518,0,1.0413524,6.0000753,1.1724199,0.46072787,0,1.2721378,0,2.8211849,2.9094,4.195899,0,5.366867,0,1.1084855,0,2.7114723,0,0,5.7217345,0,7.1932364,4.4878054,0,0,0.48479736,2.6474419,56.264423,3.0213845,3.0902112,0.4556846,19.356537,0
Bacteroides_eggerthii_DSM_20697,0.9594176,0.6018139,0,0,0,0,0.92842215,3.8699079,0,1.9737811,1.1709785,0,0,0.84216917,0.7434194,2.5451155,3.1801898,1.1152027,0,0,0,0.59712476,1.7992133,14.911659,10.180212,0,3.033823,0,0,4.3103557,0,0,0,1.1092533,0.46372172,0.74866223,0,0,0,11.483011,0,0,7.0096936,0,0,0,0,2.4447498,4.2429886,1.9558327,9.862508,0.9007667,1.6194084,0,0.5933923,4.336713,0.85657924,0.7657749,0,1.1938033,1.5569197,3.2261224,2.2648792,2.9400811,0,3.9863522,2.621748,1.0585595,0,0,0,0,6.2769494,0,7.2232633,3.8685675,0,0,0,1.9181986,57.6412,0.6945513,2.6803193,0,19.60079,0
Bacteroides_faecis_MAJ27,0,0,0,0,0,0,2.788967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.355277,0,0,0,14.686791,0,0,0,0,0,0,0,0,0,0.45786858,0,0,0,0.8110565,0,0,0,0,0,0,0,0,0,0,0,0.41349342,1.2002537,0,0,0,0,1.1509954,0,0,0,0,0,0,0,0,0.5866853,0,0,0,0,0,0,0,0,0,0.5277174,2.6087308,0,0,0,0.6165778,0
Bacteroides_finegoldii_DSM_17565,0.52124476,0.8737507,11.3988285,0,0,0,1.6935599,2.9367702,0.8478806,2.0174367,13.77362,2.9687579,5.707731,1.9922796,1.9480844,1.2147789,7.4430118,1.1451861,0,9.080729,1.0763897,5.371629,5.1648335,4.524327,4.971013,1.0485749,0,1.9596165,6.5811114,8.406327,0.2927125,3.5466275,0,9.81151,1.6082761,1.6995369,0.30826452,10.923477,5.7208705,4.8798895,2.2909894,2.5025287,6.485661,1.0245551,1.3011731,0,0.92474025,3.9370499,7.2386565,0.5978682,0,0.6792548,1.5213366,1.8903257,2.2340484,21.353031,9.189563,1.0010055,4.133611,0.5904944,34.813587,8.902968,2.2338495,4.372181,1.399815,10.731776,2.2433817,1.952799,0,1.1056316,0,0,5.311369,0.85212237,0.45609885,3.2260618,0,0,0.34776753,3.8081949,14.011427,2.4974566,1.6777338,0.4358969,2.7459311,0.36508742
Bacteroides_fluxus_YIT_12057,0,0,0,0,0,0,1.6465693,0,0,0,30.43602,0,0,0,1.1409599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.813493,0,0,0,0,0,0,0,0,0,3.5141485,5.6377196,0,0,0,0,0,0,1.1464344,1.5774379,0,0,0,0,0,0,0,0,3.06962,0,0,0,0,0.41074795
Bacteroides_fragilis_3_1_12,0,0,0,0,0,0,1.3317503,0,0,0,0,0,0,0,1.4111727,0,0,0,10.915639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2031956,0,0,0,0,0,0,0,0,0,11.876907,0,0,2.1173434,0,3.8335626,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1331929,0,0,0,0,2.7715704,0,1.0609208,0.21483098,0.6660409,0,0,2.4983115,0,0,0,0,0,3.0396712,0,0,0,0,0
Bacteroides_fragilis_638R,0,0,1.8305018,0.6459811,0,0,7.9856386,1.3095853,0,0,2.838043,0,0,0,0,0,0,0,0,0,0.6918795,0,0,0,0,0,0,1.0407895,0,0,0,0.9259675,0,0,0,0,0.39374015,0,0,0,0,0,0,0,0,0,0,0,2.695799,0,3.253592,0,0,0.61287063,0,0,0,0,6.7539883,0,0,0,1.8282765,1.0400459,0,0.35067737,0,0,0,0,0,0,0,0.70283467,0,0,0,0.5066842,0,0.6395189,1.5061126,0.5687008,0,0.59563375,0.5941449,0
Bacteroides_fragilis_NCTC_9343,0,0,1.6583284,0.62094724,0,0,8.65405,1.5033683,0,0,3.3860056,0,0,0,0,0,0,0,0,0,0.7247624,0,0,0,0,0,0,1.7339528,0,0,0,0.7156315,0,0,0,0,0.48533607,0,0,0,0,0,0,0,0,0,0,0,2.0898917,0,3.6585288,0,0,1.984627,0,0,0,0,6.8560257,0,0,0,1.8220823,0.9894925,0,0.4186591,0,0,0,0,0,0,0,0.7290714,0,0,0,0.41022906,0,0.59573394,1.3244234,0.55979294,0,0.68175644,0.33922675,0
Bacteroides_fragilis_YCH46,0,0,1.9636017,1.4383483,0,0,8.808687,1.1650383,0,0,3.0167067,0,0,0,0,0,0,0,0,0,0.569001,0,0,0,0,0,0,1.1623213,0,0,0,0.76203483,0,0,0,0,0.49999526,0,0,0,0,0,0,0,0,0,0,0,2.407589,0,3.199723,0,0,2.3328538,0,0,0,0,6.7622056,0,0,0,1.8114412,1.5389692,0,0.30221295,0,0,0,0,0,0,0,0.72131306,0,0,0,0.43092206,0,0.9379703,1.4886309,0.667721,0,0.63222533,0.79467934,0
Bacteroides_graminisolvens_DSM_19988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides_intestinalis_341_DSM_17393,0.39167663,0.54564995,0,0,27.617414,0.5286919,1.0776603,1.5234998,0.5529472,2.035726,0,1.5828887,0,0,0.6084183,1.3660018,0.5551887,0.98465633,0.7209216,0.7448682,0.80263937,3.645421,2.1405463,4.4925065,0,0.26418537,0,1.1192728,0,0,0,0,0,0,1.4144732,0,0,2.2101014,0,1.3245674,0,0,7.3578906,0,0,0,0,0.558421,0,0.70457196,0,0.34992176,0,3.1057177,0.53336483,1.6706733,0,0,0,0,2.0116465,2.1161914,0.59861195,1.1357002,0,0,0,0.6375906,0,0,0,0,0,0.56478137,1.4214984,0,0,0,3.0284731,1.0032073,1.4268438,0.45407224,0.76123506,0,0.5268376,0.39022005
Bacteroides_massiliensis_B846dnLKV334,7.7457056,3.2364233,0,3.7285872,2.9791918,0,2.3396943,25.500134,1.9444653,1.5523552,20.27509,16.80246,66.568695,0,16.304392,1.6992058,0,1.9373533,0,21.18279,22.462606,12.883025,10.779211,12.413337,13.104967,0,10.883514,0,0,35.629063,0,85.67061,1.1500605,53.837433,0,5.243504,8.646692,0,20.247679,1.7939471,34.694508,0,12.026613,3.5713136,1.5554227,0,0,7.582774,0,0,0,2.20921,11.566638,0,11.583562,73.17099,12.124436,2.703197,1.5686792,2.1917052,40.86236,49.727676,17.229689,0,1.1638855,24.985888,15.260252,0,0,0,3.0702376,3.0380273,72.42362,5.4439464,0,37.803772,0.52345115,0,0.68942237,4.6959643,9.17301,0,2.4276776,5.5405774,9.319329,0
Bacteroides_nordii_CL02T12C05,0,0,0,0,0.49545527,0,8.028482,0.9471118,0,0.37484398,0.57729805,2.140922,0,0.7983226,0.586859,0,1.970993,0,2.0481458,1.0695904,0.8491653,0.6758856,4.631076,0.582306,0.6848305,0.517399,0.6660796,0.59122944,0,1.0763404,0,0,0,0,0,0,0.22567405,0.8969398,0.97819024,0.67285115,0.3210407,0,0.80960584,0,0,0,0,0,0,0.3608,1.0680525,0,0.7517991,0,0.5165454,1.0962731,0.8866276,0,0,0,1.23951,0,0.57935774,0.4203644,0,0.42109188,0,4.0272164,0,0,0,0,0.43847045,0.36588457,0.36049405,0,0,0,0,0.49156624,1.572779,0.86236364,0,0,0,0
Bacteroides_oleiciplenus_YIT_12058,0,0,0,0,0,0,0,0,0,0.4960497,0,0,0,0,0,0,0.8773459,0,0.3339699,0,0,0,1.0561129,0,0,0,0.5428732,0,0,0,0,0,0,0,0,0,0,1.0596135,0,0,0,0,1.5148607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5468464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroides_ovatus_ATCC_8483,0,0.4629119,8.798599,0.68473727,0.7710987,0.28735676,5.5202045,0.72607094,0.48050237,0.88281244,2.2797663,1.2826984,2.503126,0.5369952,0.8592472,0,1.0305084,0.8430506,1.2543498,1.4982536,0.9495828,1.5926107,0.7549642,0.7905874,5.935103,0.20370682,0.533547,6.731382,2.9714816,0.56913286,0,1.8494589,0.5690481,0.670153,1.8853906,10.089934,0.4258866,4.4718995,2.6216645,1.5869743,0.6386193,0.53026116,0.6284134,1.4827722,0,0,0,0.4917832,1.457598,0.67755085,0.7581235,0.6277696,0.35956267,3.777132,0.81182885,2.2366593,1.0578336,0,1.8472593,0.57023877,2.7375193,2.185512,1.4427534,0.98080444,0.3469303,0.7762889,0.80224586,0.8673835,0,3.1076095,0,0,1.5177114,0.7057944,0.43286893,0.4850208,0,1.3589,0,0.801795,2.3424761,1.0541916,0.87684435,0.20867552,3.18628,0
Bacteroides_ovatus_SD_CC_2a,0,0,4.1291347,0,0,0,3.9785619,0.41828492,0.29684,0.35585988,0.36852857,1.0913863,0.9334439,0.544488,0.2970036,0,0.30120254,0.22070862,0,1.3049328,0.6577698,0.34808034,0.57350004,0.37894624,2.0575144,0.21681246,0.32775927,2.2849863,1.4954298,0.4272348,0,1.6784375,0,0.36390865,0.48627642,0.6416597,0,1.0507944,0.9976385,0.39767557,0,0,0,0,0,0,0,0,0.6463439,0.27515316,0,0,0.31711262,1.0616143,0,1.2853508,0.27905315,0,0.94075954,0.22421429,1.2173368,1.6084504,0.3769806,0,0,0.26905364,0,0.20228568,0,0.6335978,0,0,1.0536817,0.68427604,0.3668993,0.7160013,0,0.4072398,0,0.58602214,1.2990931,0.92919767,0.3540891,0,1.1211597,0
